Solozeroth adds new objects to the database. The new entry/ID numbers start here:  

`creature_template`.`entry` = 251001
`page_text`.`ID` = 4001 (skip 5 between books to easily allow for extra pages in the future)

`item_template`.`entry`: 
To have a new item display properly, the client needs to 'jibe' with the info on the server. 
A simple way to do that is to use some of the unused items that the client already knows about. 
Below is a list of all available items. I have prepended the ones I have used with 
USED(<short description of the new item>) for easy lookups.

List created by Rochet2
Updated list for TC TDB at: http://pastebin.com/hyNUYtMj
Note: Usability in combat of all Consumbables is decided by the spell assigned.

Entry, Class, Subclass, Name
20245, 2, 3, Gun
1046, 2, 3, Gun
38166, 2, 3, Gun
1047, 2, 3, Gun
42776, 2, 3, Gun
46112, 2, 3, Gun
36645, 2, 3, Gun
14642, 2, 3, Gun
21554, 2, 3, Gun
34098, 2, 3, Gun
21564, 2, 3, Gun
20285, 2, 3, Gun
38471, 2, 3, Gun
18763, 2, 3, Gun
18764, 2, 3, Gun
18765, 2, 3, Gun
49762, 2, 3, Gun
13923, 2, 3, Gun
13924, 2, 3, Gun
15460, 2, 3, Gun
38246, 2, 3, Gun
6255, 2, 3, Gun
26742, 2, 3, Gun
26743, 2, 3, Gun
26744, 2, 3, Gun
26745, 2, 3, Gun
26746, 2, 3, Gun
26747, 2, 3, Gun
26748, 2, 3, Gun
26749, 2, 3, Gun
26750, 2, 3, Gun
26751, 2, 3, Gun
26752, 2, 3, Gun
26753, 2, 3, Gun
50817, 2, 3, Gun
26754, 2, 3, Gun
26755, 2, 3, Gun
41613, 2, 3, Gun
46998, 2, 3, Gun
44715, 2, 3, Gun
5550, 2, 3, Gun
30128, 2, 3, Gun
20146, 2, 3, Gun
24244, 2, 3, Gun
29626, 2, 3, Gun
29627, 2, 3, Gun
29628, 2, 3, Gun
29884, 2, 3, Gun
29629, 2, 3, Gun
29888, 2, 3, Gun
24530, 2, 3, Gun
35805, 2, 3, Gun
12523, 2, 3, Gun
34034, 2, 3, Gun
2552, 2, 3, Gun
42488, 2, 3, Gun
11264, 2, 4, Mace One handed
13312, 2, 4, Mace One handed
37120, 2, 4, Mace One handed
33793, 2, 4, Mace One handed
20738, 2, 4, Mace One handed
34819, 2, 4, Mace One handed
42755, 2, 4, Mace One handed
40452, 2, 4, Mace One handed
43525, 2, 4, Mace One handed
42759, 2, 4, Mace One handed
2056, 2, 4, Mace One handed
42506, 2, 4, Mace One handed
24332, 2, 4, Mace One handed
24333, 2, 4, Mace One handed
27407, 2, 4, Mace One handed
47120, 2, 4, Mace One handed
3350, 2, 4, Mace One handed
53785, 2, 4, Mace One handed
37914, 2, 4, Mace One handed
54555, 2, 4, Mace One handed
23583, 2, 4, Mace One handed
1312, 2, 4, Mace One handed
3361, 2, 4, Mace One handed
6946, 2, 4, Mace One handed
42278, 2, 4, Mace One handed
28201, 2, 4, Mace One handed
42283, 2, 4, Mace One handed
25646, 2, 4, Mace One handed
52015, 2, 4, Mace One handed
42544, 2, 4, Mace One handed
27701, 2, 4, Mace One handed
49717, 2, 4, Mace One handed
49206, 2, 4, Mace One handed
33595, 2, 4, Mace One handed
43581, 2, 4, Mace One handed
49725, 2, 4, Mace One handed
25663, 2, 4, Mace One handed
28736, 2, 4, Mace One handed
50752, 2, 4, Mace One handed
50753, 2, 4, Mace One handed
23362, 2, 4, Mace One handed
38722, 2, 4, Mace One handed
40770, 2, 4, Mace One handed
45123, 2, 4, Mace One handed
49731, 2, 4, Mace One handed
2884, 2, 4, Mace One handed
38468, 2, 4, Mace One handed
22341, 2, 4, Mace One handed
34885, 2, 4, Mace One handed
39749, 2, 4, Mace One handed
52037, 2, 4, Mace One handed
13894, 2, 4, Mace One handed
28487, 2, 4, Mace One handed
39752, 2, 4, Mace One handed
28489, 2, 4, Mace One handed
49737, 2, 4, Mace One handed
52042, 2, 4, Mace One handed
45900, 2, 4, Mace One handed
36687, 2, 4, Mace One handed
12883, 2, 4, Mace One handed
32091, 2, 4, Mace One handed
1117, 2, 4, Mace One handed
10591, 2, 4, Mace One handed
23906, 2, 4, Mace One handed
32611, 2, 4, Mace One handed
29543, 2, 4, Mace One handed
43112, 2, 4, Mace One handed
53096, 2, 4, Mace One handed
11369, 2, 4, Mace One handed
43113, 2, 4, Mace One handed
33642, 2, 4, Mace One handed
1901, 2, 4, Mace One handed
1902, 2, 4, Mace One handed
1903, 2, 4, Mace One handed
38511, 2, 4, Mace One handed
49775, 2, 4, Mace One handed
18800, 2, 4, Mace One handed
1906, 2, 4, Mace One handed
42355, 2, 4, Mace One handed
45173, 2, 4, Mace One handed
1911, 2, 4, Mace One handed
11383, 2, 4, Mace One handed
49018, 2, 4, Mace One handed
32892, 2, 4, Mace One handed
49020, 2, 4, Mace One handed
50557, 2, 4, Mace One handed
30078, 2, 4, Mace One handed
49024, 2, 4, Mace One handed
4993, 2, 4, Mace One handed
4996, 2, 4, Mace One handed
32644, 2, 4, Mace One handed
2182, 2, 4, Mace One handed
12934, 2, 4, Mace One handed
2695, 2, 4, Mace One handed
21127, 2, 4, Mace One handed
36491, 2, 4, Mace One handed
46987, 2, 4, Mace One handed
2189, 2, 4, Mace One handed
35727, 2, 4, Mace One handed
17040, 2, 4, Mace One handed
33168, 2, 4, Mace One handed
17041, 2, 4, Mace One handed
40595, 2, 4, Mace One handed
2196, 2, 4, Mace One handed
50580, 2, 4, Mace One handed
2197, 2, 4, Mace One handed
40598, 2, 4, Mace One handed
12183, 2, 4, Mace One handed
16792, 2, 4, Mace One handed
2202, 2, 4, Mace One handed
23708, 2, 4, Mace One handed
45726, 2, 4, Mace One handed
19359, 2, 4, Mace One handed
26784, 2, 4, Mace One handed
37536, 2, 4, Mace One handed
26785, 2, 4, Mace One handed
26786, 2, 4, Mace One handed
26787, 2, 4, Mace One handed
13220, 2, 4, Mace One handed
26788, 2, 4, Mace One handed
26789, 2, 4, Mace One handed
26790, 2, 4, Mace One handed
31654, 2, 4, Mace One handed
26791, 2, 4, Mace One handed
26792, 2, 4, Mace One handed
30376, 2, 4, Mace One handed
26793, 2, 4, Mace One handed
26794, 2, 4, Mace One handed
5291, 2, 4, Mace One handed
26795, 2, 4, Mace One handed
26796, 2, 4, Mace One handed
26797, 2, 4, Mace One handed
32173, 2, 4, Mace One handed
32176, 2, 4, Mace One handed
5553, 2, 4, Mace One handed
29619, 2, 4, Mace One handed
30387, 2, 4, Mace One handed
32950, 2, 4, Mace One handed
44726, 2, 4, Mace One handed
42168, 2, 4, Mace One handed
9659, 2, 4, Mace One handed
42939, 2, 4, Mace One handed
27836, 2, 4, Mace One handed
42940, 2, 4, Mace One handed
44733, 2, 4, Mace One handed
3774, 2, 4, Mace One handed
6334, 2, 4, Mace One handed
29630, 2, 4, Mace One handed
37310, 2, 4, Mace One handed
29631, 2, 4, Mace One handed
43199, 2, 4, Mace One handed
29632, 2, 4, Mace One handed
29633, 2, 4, Mace One handed
29634, 2, 4, Mace One handed
22724, 2, 4, Mace One handed
14533, 2, 4, Mace One handed
22213, 2, 4, Mace One handed
44232, 2, 4, Mace One handed
37579, 2, 4, Mace One handed
19404, 2, 4, Mace One handed
19916, 2, 4, Mace One handed
49357, 2, 4, Mace One handed
30670, 2, 4, Mace One handed
49358, 2, 4, Mace One handed
30671, 2, 4, Mace One handed
32463, 2, 4, Mace One handed
32719, 2, 4, Mace One handed
34516, 2, 4, Mace One handed
34517, 2, 4, Mace One handed
6618, 2, 4, Mace One handed
26588, 2, 4, Mace One handed
26589, 2, 4, Mace One handed
26590, 2, 4, Mace One handed
26591, 2, 4, Mace One handed
26592, 2, 4, Mace One handed
26593, 2, 4, Mace One handed
26594, 2, 4, Mace One handed
26595, 2, 4, Mace One handed
3044, 2, 4, Mace One handed
26596, 2, 4, Mace One handed
26597, 2, 4, Mace One handed
26598, 2, 4, Mace One handed
26599, 2, 4, Mace One handed
26600, 2, 4, Mace One handed
26601, 2, 4, Mace One handed
39145, 2, 4, Mace One handed
47339, 2, 4, Mace One handed
30445, 2, 4, Mace One handed
39661, 2, 4, Mace One handed
751, 2, 4, Mace One handed
14575, 2, 4, Mace One handed
39663, 2, 4, Mace One handed
29424, 2, 4, Mace One handed
12786, 2, 4, Mace One handed
12787, 2, 4, Mace One handed
12788, 2, 4, Mace One handed
32246, 2, 4, Mace One handed
2809, 2, 4, Mace One handed
2810, 2, 4, Mace One handed
38139, 2, 4, Mace One handed
2813, 2, 4, Mace One handed
2558, 2, 4, Mace One handed
31743, 2, 4, Mace One handed
50431, 2, 4, Mace One handed
14082, 2, 5, Mace Two handed
34818, 2, 5, Mace Two handed
10756, 2, 5, Mace Two handed
14084, 2, 5, Mace Two handed
29455, 2, 5, Mace Two handed
19988, 2, 5, Mace Two handed
44821, 2, 5, Mace Two handed
17942, 2, 5, Mace Two handed
7706, 2, 5, Mace Two handed
7707, 2, 5, Mace Two handed
41246, 2, 5, Mace Two handed
39456, 2, 5, Mace Two handed
29479, 2, 5, Mace Two handed
50475, 2, 5, Mace Two handed
29484, 2, 5, Mace Two handed
44845, 2, 5, Mace Two handed
44846, 2, 5, Mace Two handed
44847, 2, 5, Mace Two handed
23856, 2, 5, Mace Two handed
44848, 2, 5, Mace Two handed
38193, 2, 5, Mace Two handed
21555, 2, 5, Mace Two handed
30261, 2, 5, Mace Two handed
31551, 2, 5, Mace Two handed
50754, 2, 5, Mace Two handed
50755, 2, 5, Mace Two handed
50756, 2, 5, Mace Two handed
50757, 2, 5, Mace Two handed
50758, 2, 5, Mace Two handed
10568, 2, 5, Mace Two handed
39753, 2, 5, Mace Two handed
22346, 2, 5, Mace Two handed
4943, 2, 5, Mace Two handed
34639, 2, 5, Mace Two handed
38480, 2, 5, Mace Two handed
30802, 2, 5, Mace Two handed
42325, 2, 5, Mace Two handed
40535, 2, 5, Mace Two handed
35674, 2, 5, Mace Two handed
38235, 2, 5, Mace Two handed
12901, 2, 5, Mace Two handed
13925, 2, 5, Mace Two handed
1385, 2, 5, Mace Two handed
31082, 2, 5, Mace Two handed
33643, 2, 5, Mace Two handed
31602, 2, 5, Mace Two handed
5491, 2, 5, Mace Two handed
44169, 2, 5, Mace Two handed
35724, 2, 5, Mace Two handed
49293, 2, 5, Mace Two handed
18062, 2, 5, Mace Two handed
12950, 2, 5, Mace Two handed
36505, 2, 5, Mace Two handed
19623, 2, 5, Mace Two handed
5292, 2, 5, Mace Two handed
5293, 2, 5, Mace Two handed
5554, 2, 5, Mace Two handed
31667, 2, 5, Mace Two handed
5300, 2, 5, Mace Two handed
5301, 2, 5, Mace Two handed
32181, 2, 5, Mace Two handed
32183, 2, 5, Mace Two handed
42169, 2, 5, Mace Two handed
33979, 2, 5, Mace Two handed
10685, 2, 5, Mace Two handed
14527, 2, 5, Mace Two handed
18881, 2, 5, Mace Two handed
14532, 2, 5, Mace Two handed
43205, 2, 5, Mace Two handed
24011, 2, 5, Mace Two handed
24012, 2, 5, Mace Two handed
27852, 2, 5, Mace Two handed
24013, 2, 5, Mace Two handed
24014, 2, 5, Mace Two handed
24015, 2, 5, Mace Two handed
24016, 2, 5, Mace Two handed
24017, 2, 5, Mace Two handed
50129, 2, 5, Mace Two handed
24018, 2, 5, Mace Two handed
24019, 2, 5, Mace Two handed
19158, 2, 5, Mace Two handed
27862, 2, 5, Mace Two handed
29407, 2, 5, Mace Two handed
29408, 2, 5, Mace Two handed
34784, 2, 5, Mace Two handed
29409, 2, 5, Mace Two handed
14818, 2, 5, Mace Two handed
29410, 2, 5, Mace Two handed
14819, 2, 5, Mace Two handed
30179, 2, 5, Mace Two handed
14820, 2, 5, Mace Two handed
14822, 2, 5, Mace Two handed
14823, 2, 5, Mace Two handed
33511, 2, 5, Mace Two handed
14824, 2, 5, Mace Two handed
31208, 2, 5, Mace Two handed
34536, 2, 5, Mace Two handed
26602, 2, 5, Mace Two handed
39658, 2, 5, Mace Two handed
26603, 2, 5, Mace Two handed
26604, 2, 5, Mace Two handed
26605, 2, 5, Mace Two handed
26606, 2, 5, Mace Two handed
26607, 2, 5, Mace Two handed
29423, 2, 5, Mace Two handed
26608, 2, 5, Mace Two handed
26609, 2, 5, Mace Two handed
33521, 2, 5, Mace Two handed
45041, 2, 5, Mace Two handed
26610, 2, 5, Mace Two handed
40434, 2, 5, Mace Two handed
26611, 2, 5, Mace Two handed
32499, 2, 5, Mace Two handed
25588, 2, 5, Mace Two handed
26612, 2, 5, Mace Two handed
26613, 2, 5, Mace Two handed
26614, 2, 5, Mace Two handed
26615, 2, 5, Mace Two handed
41977, 2, 5, Mace Two handed
41978, 2, 5, Mace Two handed
41979, 2, 5, Mace Two handed
41980, 2, 5, Mace Two handed
2557, 2, 5, Mace Two handed
41981, 2, 5, Mace Two handed
45053, 2, 5, Mace Two handed
2814, 2, 5, Mace Two handed
3326, 2, 5, Mace Two handed
41982, 2, 5, Mace Two handed
41983, 2, 5, Mace Two handed
45055, 2, 5, Mace Two handed
34058, 2, 6, Polearm
42507, 2, 6, Polearm
42509, 2, 6, Polearm
39184, 2, 6, Polearm
3346, 2, 6, Polearm
32530, 2, 6, Polearm
39186, 2, 6, Polearm
6680, 2, 6, Polearm
40729, 2, 6, Polearm
45081, 2, 6, Polearm
37917, 2, 6, Polearm
40478, 2, 6, Polearm
12063, 2, 6, Polearm
14879, 2, 6, Polearm
22817, 2, 6, Polearm
31266, 2, 6, Polearm
4901, 2, 6, Polearm
28965, 2, 6, Polearm
40485, 2, 6, Polearm
15910, 2, 6, Polearm
3367, 2, 6, Polearm
41256, 2, 6, Polearm
31273, 2, 6, Polearm
31274, 2, 6, Polearm
52010, 2, 6, Polearm
12333, 2, 6, Polearm
12338, 2, 6, Polearm
34874, 2, 6, Polearm
44603, 2, 6, Polearm
45884, 2, 6, Polearm
11838, 2, 6, Polearm
33598, 2, 6, Polearm
41022, 2, 6, Polearm
13631, 2, 6, Polearm
13632, 2, 6, Polearm
38720, 2, 6, Polearm
38209, 2, 6, Polearm
38210, 2, 6, Polearm
38211, 2, 6, Polearm
30790, 2, 6, Polearm
30795, 2, 6, Polearm
26700, 2, 6, Polearm
26701, 2, 6, Polearm
26702, 2, 6, Polearm
26703, 2, 6, Polearm
26704, 2, 6, Polearm
26705, 2, 6, Polearm
26706, 2, 6, Polearm
38482, 2, 6, Polearm
26707, 2, 6, Polearm
26708, 2, 6, Polearm
26709, 2, 6, Polearm
26710, 2, 6, Polearm
26711, 2, 6, Polearm
38487, 2, 6, Polearm
26712, 2, 6, Polearm
38488, 2, 6, Polearm
26713, 2, 6, Polearm
38490, 2, 6, Polearm
42330, 2, 6, Polearm
38491, 2, 6, Polearm
13919, 2, 6, Polearm
31327, 2, 6, Polearm
43110, 2, 6, Polearm
3432, 2, 6, Polearm
3433, 2, 6, Polearm
43114, 2, 6, Polearm
38508, 2, 6, Polearm
5745, 2, 6, Polearm
5746, 2, 6, Polearm
5747, 2, 6, Polearm
12403, 2, 6, Polearm
32371, 2, 6, Polearm
34681, 2, 6, Polearm
42873, 2, 6, Polearm
50814, 2, 6, Polearm
41358, 2, 6, Polearm
47505, 2, 6, Polearm
38296, 2, 6, Polearm
44952, 2, 6, Polearm
38297, 2, 6, Polearm
32924, 2, 6, Polearm
25758, 2, 6, Polearm
40607, 2, 6, Polearm
41889, 2, 6, Polearm
35235, 2, 6, Polearm
47013, 2, 6, Polearm
50599, 2, 6, Polearm
5545, 2, 6, Polearm
36778, 2, 6, Polearm
25520, 2, 6, Polearm
36790, 2, 6, Polearm
36791, 2, 6, Polearm
47031, 2, 6, Polearm
32184, 2, 6, Polearm
36792, 2, 6, Polearm
20412, 2, 6, Polearm
32448, 2, 6, Polearm
14535, 2, 6, Polearm
49353, 2, 6, Polearm
38604, 2, 6, Polearm
44236, 2, 6, Polearm
28365, 2, 6, Polearm
38609, 2, 6, Polearm
30418, 2, 6, Polearm
39123, 2, 6, Polearm
49363, 2, 6, Polearm
43477, 2, 6, Polearm
32729, 2, 6, Polearm
41695, 2, 6, Polearm
47332, 2, 6, Polearm
30182, 2, 6, Polearm
2023, 2, 6, Polearm
30439, 2, 6, Polearm
30440, 2, 6, Polearm
30697, 2, 6, Polearm
28650, 2, 6, Polearm
30698, 2, 6, Polearm
51949, 2, 6, Polearm
28914, 2, 6, Polearm
40436, 2, 6, Polearm
46837, 2, 6, Polearm
49654, 2, 6, Polearm
32507, 2, 6, Polearm
36603, 2, 6, Polearm
19456, 2, 7, Sword One handed
26624, 2, 7, Sword One handed
19457, 2, 7, Sword One handed
26625, 2, 7, Sword One handed
26626, 2, 7, Sword One handed
7171, 2, 7, Sword One handed
26627, 2, 7, Sword One handed
43267, 2, 7, Sword One handed
25860, 2, 7, Sword One handed
26628, 2, 7, Sword One handed
14085, 2, 7, Sword One handed
26629, 2, 7, Sword One handed
34821, 2, 7, Sword One handed
42757, 2, 7, Sword One handed
29446, 2, 7, Sword One handed
12297, 2, 7, Sword One handed
11019, 2, 7, Sword One handed
49931, 2, 7, Sword One handed
27405, 2, 7, Sword One handed
38158, 2, 7, Sword One handed
33295, 2, 7, Sword One handed
12304, 2, 7, Sword One handed
32272, 2, 7, Sword One handed
11025, 2, 7, Sword One handed
788, 2, 7, Sword One handed
30484, 2, 7, Sword One handed
34324, 2, 7, Sword One handed
41748, 2, 7, Sword One handed
22805, 2, 7, Sword One handed
30485, 2, 7, Sword One handed
21782, 2, 7, Sword One handed
29462, 2, 7, Sword One handed
14871, 2, 7, Sword One handed
25879, 2, 7, Sword One handed
49687, 2, 7, Sword One handed
31259, 2, 7, Sword One handed
3359, 2, 7, Sword One handed
47137, 2, 7, Sword One handed
11042, 2, 7, Sword One handed
14883, 2, 7, Sword One handed
3364, 2, 7, Sword One handed
14884, 2, 7, Sword One handed
34596, 2, 7, Sword One handed
14885, 2, 7, Sword One handed
38693, 2, 7, Sword One handed
14886, 2, 7, Sword One handed
14887, 2, 7, Sword One handed
18983, 2, 7, Sword One handed
38183, 2, 7, Sword One handed
52007, 2, 7, Sword One handed
14888, 2, 7, Sword One handed
14889, 2, 7, Sword One handed
18985, 2, 7, Sword One handed
50217, 2, 7, Sword One handed
14890, 2, 7, Sword One handed
14891, 2, 7, Sword One handed
14892, 2, 7, Sword One handed
35117, 2, 7, Sword One handed
19502, 2, 7, Sword One handed
19503, 2, 7, Sword One handed
41263, 2, 7, Sword One handed
19504, 2, 7, Sword One handed
42288, 2, 7, Sword One handed
12593, 2, 7, Sword One handed
42293, 2, 7, Sword One handed
14391, 2, 7, Sword One handed
38199, 2, 7, Sword One handed
49719, 2, 7, Sword One handed
25145, 2, 7, Sword One handed
49721, 2, 7, Sword One handed
13627, 2, 7, Sword One handed
43580, 2, 7, Sword One handed
31806, 2, 7, Sword One handed
34879, 2, 7, Sword One handed
49727, 2, 7, Sword One handed
53055, 2, 7, Sword One handed
34880, 2, 7, Sword One handed
53056, 2, 7, Sword One handed
5953, 2, 7, Sword One handed
49729, 2, 7, Sword One handed
5954, 2, 7, Sword One handed
52034, 2, 7, Sword One handed
38723, 2, 7, Sword One handed
21573, 2, 7, Sword One handed
31302, 2, 7, Sword One handed
34886, 2, 7, Sword One handed
38215, 2, 7, Sword One handed
50248, 2, 7, Sword One handed
10825, 2, 7, Sword One handed
33609, 2, 7, Sword One handed
50249, 2, 7, Sword One handed
39754, 2, 7, Sword One handed
20811, 2, 7, Sword One handed
53835, 2, 7, Sword One handed
50252, 2, 7, Sword One handed
31822, 2, 7, Sword One handed
31311, 2, 7, Sword One handed
34640, 2, 7, Sword One handed
50257, 2, 7, Sword One handed
43091, 2, 7, Sword One handed
16212, 2, 7, Sword One handed
40276, 2, 7, Sword One handed
23382, 2, 7, Sword One handed
12890, 2, 7, Sword One handed
12892, 2, 7, Sword One handed
3933, 2, 7, Sword One handed
23647, 2, 7, Sword One handed
23648, 2, 7, Sword One handed
23649, 2, 7, Sword One handed
2147, 2, 7, Sword One handed
23651, 2, 7, Sword One handed
49763, 2, 7, Sword One handed
23652, 2, 7, Sword One handed
23653, 2, 7, Sword One handed
29542, 2, 7, Sword One handed
1895, 2, 7, Sword One handed
32615, 2, 7, Sword One handed
1896, 2, 7, Sword One handed
1897, 2, 7, Sword One handed
23913, 2, 7, Sword One handed
40553, 2, 7, Sword One handed
23914, 2, 7, Sword One handed
32874, 2, 7, Sword One handed
1899, 2, 7, Sword One handed
1900, 2, 7, Sword One handed
13165, 2, 7, Sword One handed
46957, 2, 7, Sword One handed
12142, 2, 7, Sword One handed
23918, 2, 7, Sword One handed
50544, 2, 7, Sword One handed
31603, 2, 7, Sword One handed
10613, 2, 7, Sword One handed
10614, 2, 7, Sword One handed
10615, 2, 7, Sword One handed
39287, 2, 7, Sword One handed
29816, 2, 7, Sword One handed
32632, 2, 7, Sword One handed
23673, 2, 7, Sword One handed
32633, 2, 7, Sword One handed
32889, 2, 7, Sword One handed
32890, 2, 7, Sword One handed
34682, 2, 7, Sword One handed
31611, 2, 7, Sword One handed
51323, 2, 7, Sword One handed
29820, 2, 7, Sword One handed
31612, 2, 7, Sword One handed
23421, 2, 7, Sword One handed
5502, 2, 7, Sword One handed
10878, 2, 7, Sword One handed
36990, 2, 7, Sword One handed
41343, 2, 7, Sword One handed
50815, 2, 7, Sword One handed
32384, 2, 7, Sword One handed
2178, 2, 7, Sword One handed
44162, 2, 7, Sword One handed
2179, 2, 7, Sword One handed
2180, 2, 7, Sword One handed
28037, 2, 7, Sword One handed
29831, 2, 7, Sword One handed
29832, 2, 7, Sword One handed
34696, 2, 7, Sword One handed
37001, 2, 7, Sword One handed
17802, 2, 7, Sword One handed
13707, 2, 7, Sword One handed
36749, 2, 7, Sword One handed
12944, 2, 7, Sword One handed
50576, 2, 7, Sword One handed
10898, 2, 7, Sword One handed
43922, 2, 7, Sword One handed
13718, 2, 7, Sword One handed
49814, 2, 7, Sword One handed
13719, 2, 7, Sword One handed
44439, 2, 7, Sword One handed
45727, 2, 7, Sword One handed
30624, 2, 7, Sword One handed
44705, 2, 7, Sword One handed
53924, 2, 7, Sword One handed
13222, 2, 7, Sword One handed
42920, 2, 7, Sword One handed
32425, 2, 7, Sword One handed
12971, 2, 7, Sword One handed
12972, 2, 7, Sword One handed
945, 2, 7, Sword One handed
32177, 2, 7, Sword One handed
42161, 2, 7, Sword One handed
5555, 2, 7, Sword One handed
948, 2, 7, Sword One handed
32180, 2, 7, Sword One handed
42932, 2, 7, Sword One handed
32949, 2, 7, Sword One handed
42933, 2, 7, Sword One handed
35510, 2, 7, Sword One handed
28087, 2, 7, Sword One handed
30647, 2, 7, Sword One handed
44727, 2, 7, Sword One handed
30648, 2, 7, Sword One handed
5305, 2, 7, Sword One handed
23225, 2, 7, Sword One handed
30393, 2, 7, Sword One handed
35515, 2, 7, Sword One handed
42427, 2, 7, Sword One handed
14524, 2, 7, Sword One handed
49340, 2, 7, Sword One handed
23229, 2, 7, Sword One handed
23741, 2, 7, Sword One handed
49341, 2, 7, Sword One handed
17342, 2, 7, Sword One handed
23230, 2, 7, Sword One handed
40894, 2, 7, Sword One handed
49342, 2, 7, Sword One handed
23743, 2, 7, Sword One handed
43967, 2, 7, Sword One handed
13504, 2, 7, Sword One handed
23232, 2, 7, Sword One handed
33984, 2, 7, Sword One handed
49344, 2, 7, Sword One handed
12993, 2, 7, Sword One handed
49345, 2, 7, Sword One handed
49346, 2, 7, Sword One handed
30147, 2, 7, Sword One handed
30403, 2, 7, Sword One handed
35780, 2, 7, Sword One handed
30405, 2, 7, Sword One handed
30406, 2, 7, Sword One handed
33990, 2, 7, Sword One handed
30407, 2, 7, Sword One handed
30408, 2, 7, Sword One handed
33992, 2, 7, Sword One handed
23241, 2, 7, Sword One handed
30409, 2, 7, Sword One handed
34505, 2, 7, Sword One handed
30410, 2, 7, Sword One handed
30411, 2, 7, Sword One handed
30412, 2, 7, Sword One handed
44237, 2, 7, Sword One handed
3278, 2, 7, Sword One handed
44238, 2, 7, Sword One handed
52686, 2, 7, Sword One handed
22738, 2, 7, Sword One handed
32466, 2, 7, Sword One handed
43221, 2, 7, Sword One handed
25816, 2, 7, Sword One handed
41177, 2, 7, Sword One handed
29403, 2, 7, Sword One handed
29404, 2, 7, Sword One handed
29405, 2, 7, Sword One handed
29406, 2, 7, Sword One handed
43487, 2, 7, Sword One handed
24034, 2, 7, Sword One handed
29666, 2, 7, Sword One handed
17123, 2, 7, Sword One handed
19427, 2, 7, Sword One handed
29667, 2, 7, Sword One handed
34531, 2, 7, Sword One handed
19428, 2, 7, Sword One handed
29668, 2, 7, Sword One handed
32484, 2, 7, Sword One handed
28133, 2, 7, Sword One handed
30181, 2, 7, Sword One handed
49637, 2, 7, Sword One handed
29670, 2, 7, Sword One handed
47846, 2, 7, Sword One handed
29415, 2, 7, Sword One handed
29671, 2, 7, Sword One handed
35561, 2, 7, Sword One handed
34282, 2, 7, Sword One handed
34283, 2, 7, Sword One handed
39659, 2, 7, Sword One handed
29420, 2, 7, Sword One handed
34284, 2, 7, Sword One handed
34285, 2, 7, Sword One handed
34286, 2, 7, Sword One handed
39662, 2, 7, Sword One handed
34288, 2, 7, Sword One handed
20977, 2, 7, Sword One handed
18167, 2, 7, Sword One handed
38391, 2, 7, Sword One handed
26616, 2, 7, Sword One handed
34552, 2, 7, Sword One handed
26617, 2, 7, Sword One handed
1018, 2, 7, Sword One handed
26618, 2, 7, Sword One handed
26619, 2, 7, Sword One handed
26620, 2, 7, Sword One handed
26621, 2, 7, Sword One handed
26622, 2, 7, Sword One handed
26623, 2, 7, Sword One handed
29439, 2, 7, Sword One handed
34304, 2, 8, Sword Two handed
34305, 2, 8, Sword Two handed
34306, 2, 8, Sword Two handed
49666, 2, 8, Sword Two handed
34307, 2, 8, Sword Two handed
37123, 2, 8, Sword Two handed
13316, 2, 8, Sword Two handed
34308, 2, 8, Sword Two handed
34820, 2, 8, Sword Two handed
24325, 2, 8, Sword Two handed
34309, 2, 8, Sword Two handed
26630, 2, 8, Sword Two handed
34310, 2, 8, Sword Two handed
26631, 2, 8, Sword Two handed
34311, 2, 8, Sword Two handed
26632, 2, 8, Sword Two handed
26633, 2, 8, Sword Two handed
26634, 2, 8, Sword Two handed
50442, 2, 8, Sword Two handed
26635, 2, 8, Sword Two handed
26636, 2, 8, Sword Two handed
19981, 2, 8, Sword Two handed
26637, 2, 8, Sword Two handed
26638, 2, 8, Sword Two handed
26639, 2, 8, Sword Two handed
26640, 2, 8, Sword Two handed
40464, 2, 8, Sword Two handed
26641, 2, 8, Sword Two handed
26642, 2, 8, Sword Two handed
30482, 2, 8, Sword Two handed
26643, 2, 8, Sword Two handed
49684, 2, 8, Sword Two handed
37146, 2, 8, Sword Two handed
14878, 2, 8, Sword Two handed
22814, 2, 8, Sword Two handed
23328, 2, 8, Sword Two handed
40480, 2, 8, Sword Two handed
21794, 2, 8, Sword Two handed
31267, 2, 8, Sword Two handed
38691, 2, 8, Sword Two handed
21797, 2, 8, Sword Two handed
3366, 2, 8, Sword Two handed
21798, 2, 8, Sword Two handed
38182, 2, 8, Sword Two handed
